country,country_code,region,income_group,method,year,impact_category,land_type,valuation_factor_usd_ha,unit,capital,pathway,source
Uruguay,URY,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Pasture meadow,1054.417668497071,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
United States,USA,North America,High income,LANCA v2.0,2016,Land use,Pasture meadow,2153.246537889204,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,LANCA v2.0,2016,Land use,Pasture meadow,791.5477809889704,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Vietnam,VNM,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Pasture meadow,1250.323510884653,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,LANCA v2.0,2016,Land use,Pasture meadow,1300.1970073239415,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Pasture meadow,976.5730017942157,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Pasture meadow,2117.282987776196,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Afghanistan,AFG,South Asia,Low income,LANCA v2.0,2016,Land use,Permanent crops,742.5468624683922,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Angola,AGO,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1546.6334649490443,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Albania,ALB,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1172.9903358135093,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Andorra,AND,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,3272.937968766599,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
United Arab Emirates,ARE,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,153.7547098527986,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Argentina,ARG,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2251.7481703108397,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Armenia,ARM,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,285.79754124058996,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Australia,AUS,East Asia & Pacific,High income,LANCA v2.0,2016,Land use,Permanent crops,707.9984724189521,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,732.8211056915618,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Burundi,BDI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1267.6113634414673,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belgium,BEL,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,6413.192771824114,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Benin,BEN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1212.4949289681028,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Burkina Faso,BFA,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,649.3999574743959,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bangladesh,BGD,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1414.9336195542126,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bulgaria,BGR,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1149.4527649932434,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bahrain,BHR,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,133.5931668802014,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belarus,BLR,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2285.9675522133925,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Belize,BLZ,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1861.304532319535,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bolivia,BOL,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1670.3865012947456,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Brazil,BRA,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1686.7487739304017,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Bhutan,BTN,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,8871.276666844626,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Botswana,BWA,Sub-Saharan Africa,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,354.52972088637057,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Central African Republic,CAF,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1595.518667105834,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Canada,CAN,North America,High income,LANCA v2.0,2016,Land use,Permanent crops,878.1884036610408,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Switzerland,CHE,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,7161.226986236312,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Chile,CHL,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Permanent crops,1607.050373679663,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
China,CHN,East Asia & Pacific,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1625.4350389911554,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Côte d’Ivoire,CIV,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1762.0982319479122,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2060.6318287789595,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Colombia,COL,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,3687.960295339069,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,4973.776886166027,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cuba,CUB,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1213.4501234540373,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cyprus,CYP,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1129.3701628511928,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Germany,DEU,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,2228.4863585692656,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Djibouti,DJI,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,395.05393607228905,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Denmark,DNK,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1060.8429235313856,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2453.168450002863,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Algeria,DZA,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,709.5139900194147,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ecuador,ECU,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,4342.881172407742,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Eritrea,ERI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,334.97277445328774,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Spain,ESP,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1079.4134521710282,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ethiopia,ETH,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,799.1984449636831,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
France,FRA,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,4108.770413220805,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Georgia,GEO,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1012.8902884251023,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Ghana,GHA,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1419.3928972040276,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guinea,GIN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2430.887421088055,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1346.1683922771633,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Greece,GRC,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1289.881919659251,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guatemala,GTM,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,3709.0926191279104,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Guyana,GUY,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Permanent crops,2568.4703603086846,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Honduras,HND,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,4055.6441261009536,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Haiti,HTI,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,3531.887198683098,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
India,IND,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1170.1102928931596,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Iraq,IRQ,Middle East & North Africa,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,58.05043031917645,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Israel,ISR,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,430.42544043710245,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Italy,ITA,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1584.0051145261136,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Jamaica,JAM,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2359.0079397545383,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Jordan,JOR,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,172.69071146878576,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Japan,JPN,East Asia & Pacific,High income,LANCA v2.0,2016,Land use,Permanent crops,1657.9272655372538,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,144.89436349209464,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Kenya,KEN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,228.40854244248644,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Cambodia,KHM,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1537.3259779178904,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Kuwait,KWT,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,111.95421999823667,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Lebanon,LBN,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1152.0550691142296,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Liberia,LBR,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,2637.4436017295757,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Libya,LBY,Middle East & North Africa,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,454.3122713139002,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Sri Lanka,LKA,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2391.7541290404756,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,569.801821396375,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Luxembourg,LUX,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,2025.746832818106,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Morocco,MAR,Middle East & North Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,868.8514115551026,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Moldova,MDA,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,972.2201031456747,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Madagascar,MDG,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1749.2242334450852,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Mexico,MEX,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1528.9430465153464,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Mali,MLI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,433.52970278829605,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Myanmar,MMR,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,3725.4295097214963,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Montenegro,MNE,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2902.290827139577,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Mongolia,MNG,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,441.3041391018026,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Mozambique,MOZ,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1285.877509781117,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2101.2658012092224,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Malawi,MWI,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1228.683053502976,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Malaysia,MYS,East Asia & Pacific,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,4474.328662161348,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Namibia,NAM,Sub-Saharan Africa,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1818.9918848653244,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Niger,NER,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1657.5449944380648,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1289.7326914016026,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,2304.832642148838,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Netherlands,NLD,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1297.6602713561156,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Nepal,NPL,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,5930.519092521918,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
New Zealand,NZL,East Asia & Pacific,High income,LANCA v2.0,2016,Land use,Permanent crops,7747.900398747043,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Oman,OMN,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,166.3164615617576,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Pakistan,PAK,South Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,500.46773584472044,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Panama,PAN,Latin America & Caribbean,High income,LANCA v2.0,2016,Land use,Permanent crops,4182.539102784581,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Peru,PER,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,4039.2652669454264,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Philippines,PHL,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,4977.126861683874,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Poland,POL,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1587.622344358969,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Portugal,PRT,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,2204.640569153122,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Paraguay,PRY,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,1084.2260527859894,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Qatar,QAT,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,142.87073172530637,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Romania,ROU,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,991.8978988309998,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Rwanda,RWA,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1939.7274652531355,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Saudi Arabia,SAU,Middle East & North Africa,High income,LANCA v2.0,2016,Land use,Permanent crops,519.8933513834214,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Sudan,SDN,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1257.272533079001,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Senegal,SEN,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,589.0742519948996,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Sierra Leone,SLE,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,3074.372197795136,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
El Salvador,SLV,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,3820.6368519221887,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
San Marino,SMR,Europe & Central Asia,High income,LANCA v2.0,2016,Land use,Permanent crops,1613.582224064727,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Serbia,SRB,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2118.6489949723964,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Suriname,SUR,Latin America & Caribbean,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2158.07950407976,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,1484.6741626063858,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Chad,TCD,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1375.2174825625284,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Togo,TGO,Sub-Saharan Africa,Low income,LANCA v2.0,2016,Land use,Permanent crops,1530.0822726381066,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Thailand,THA,East Asia & Pacific,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,2043.4066730858797,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Tajikistan,TJK,Europe & Central Asia,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,862.868789525919,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,LANCA v2.0,2016,Land use,Permanent crops,121.16255016764406,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,LANCA v2.0,2016,Land use,Permanent crops,3426.9815353675217,USD/ha,Natural Capital,Ecosystem services (land use),"NatCap | VI — LANCA v2.0, Valuing Impact (2023 USD)"
