country,country_code,region,income_group,che_per_capita_usd,risk_factor_key,risk_category,risk_factor_label,daly_per_capita,unit,capital,pathway,source
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,diet_risks_total,Diet,Dietary risks — aggregate,0.015597130324463401,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
United Arab Emirates,ARE,Middle East & North Africa,High income,2351.81,smoking,Lifestyle,Smoking — all causes,0.0190094981148593,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,wash_handwashing_diarrheal,WASH,No handwashing facility — diarrheal disease,5.21220585664676e-05,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,wash_sanitation_diarrheal,WASH,Unsafe sanitation — diarrheal disease,0.000134593187371715,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,wash_water_diarrheal,WASH,Unsafe water source — diarrheal disease,0.00054372030430726,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,wash_handwashing_respiratory,WASH,No handwashing — lower respiratory infections,0.00033204930389699904,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,ohs_secondhand_smoke,OHS,Second-hand smoke — all causes,0.00422775843362295,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,ohs_occupational_pm,OHS,Occupational PM/gases/fumes — all causes,0.0009170680530448431,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,ohs_occupational_injuries,OHS,Occupational injuries — all causes,0.00444767617353532,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_processed_meat,Diet,Diet high in processed meat,0.0015177097785054202,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_red_meat,Diet,Diet high in red meat,0.006112425736169509,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_sodium,Diet,Diet high in sodium,0.00307011508445165,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_sugary_beverages,Diet,Diet high in sugar-sweetened beverages,0.00128271399603546,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_trans_fats,Diet,Diet high in trans fats,0.0009479441737245961,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_low_vegetables,Diet,Diet low in vegetables,0.0013510761017098301,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_low_whole_grains,Diet,Diet low in whole grains,0.00506073376961205,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,diet_risks_total,Diet,Dietary risks — aggregate,0.0215695174433185,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Argentina,ARG,Latin America & Caribbean,Upper middle income,1044.77,smoking,Lifestyle,Smoking — all causes,0.0294203405664659,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,wash_handwashing_diarrheal,WASH,No handwashing facility — diarrheal disease,0.00012199260238696401,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,wash_sanitation_diarrheal,WASH,Unsafe sanitation — diarrheal disease,0.0007217779030225989,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,wash_water_diarrheal,WASH,Unsafe water source — diarrheal disease,0.000431730588937877,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,wash_handwashing_respiratory,WASH,No handwashing — lower respiratory infections,0.000219130560753848,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,ohs_secondhand_smoke,OHS,Second-hand smoke — all causes,0.0080498140574149,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
Armenia,ARM,Europe & Central Asia,Upper middle income,612.78,ohs_occupational_pm,OHS,Occupational PM/gases/fumes — all causes,0.0010026977054023,DALY/capita,Human Capital,Health and well-being,"HEALTH | VI — IHME GBD 2019, Valuing Impact"
