country,country_code,region,income_group,skill_level,wage_usd_year,unit,capital,pathway,source
Sudan,SDN,Sub-Saharan Africa,Low income,medium,900.124593704726,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sudan,SDN,Sub-Saharan Africa,Low income,high,4654.206232533056,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Senegal,SEN,Sub-Saharan Africa,Lower middle income,low,350.1777467446473,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Senegal,SEN,Sub-Saharan Africa,Lower middle income,medium,730.2905457488548,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Senegal,SEN,Sub-Saharan Africa,Lower middle income,high,3640.2270841469385,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Singapore,SGP,East Asia & Pacific,High income,low,24516.819463329535,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Singapore,SGP,East Asia & Pacific,High income,medium,51584.153305158885,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Singapore,SGP,East Asia & Pacific,High income,high,144040.2995257774,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,low,797.6670177908711,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,medium,1382.9293311325303,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,high,4277.518117306205,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sierra Leone,SLE,Sub-Saharan Africa,Low income,low,165.65193830315357,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sierra Leone,SLE,Sub-Saharan Africa,Low income,medium,313.13559950209026,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sierra Leone,SLE,Sub-Saharan Africa,Low income,high,1521.5932074781604,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
El Salvador,SLV,Latin America & Caribbean,Upper middle income,low,1389.2148720940581,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
El Salvador,SLV,Latin America & Caribbean,Upper middle income,medium,2760.186607325423,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
El Salvador,SLV,Latin America & Caribbean,Upper middle income,high,8754.881380406283,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
San Marino,SMR,Europe & Central Asia,High income,low,1076896.7657088807,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
San Marino,SMR,Europe & Central Asia,High income,medium,1836808.0612338788,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
San Marino,SMR,Europe & Central Asia,High income,high,4248886.0498385085,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Somalia,SOM,Sub-Saharan Africa,Low income,low,356.7015621872626,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Somalia,SOM,Sub-Saharan Africa,Low income,medium,891.9414457216725,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Somalia,SOM,Sub-Saharan Africa,Low income,high,4363.686618808216,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Serbia,SRB,Europe & Central Asia,Upper middle income,low,3848.6190647455146,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Serbia,SRB,Europe & Central Asia,Upper middle income,medium,6202.662295379094,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Serbia,SRB,Europe & Central Asia,Upper middle income,high,12653.845283728298,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Sudan,SSD,Sub-Saharan Africa,Low income,low,12.056399887543176,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Sudan,SSD,Sub-Saharan Africa,Low income,medium,36.02116746755737,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Sudan,SSD,Sub-Saharan Africa,Low income,high,202.44225077200733,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,low,1296.9175820864855,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,medium,2858.9716418994276,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
São Tomé and Príncipe,STP,Sub-Saharan Africa,Lower middle income,high,14995.218716699097,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Suriname,SUR,Latin America & Caribbean,Upper middle income,low,1462.8393118051417,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Suriname,SUR,Latin America & Caribbean,Upper middle income,medium,4890.8666001836755,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Suriname,SUR,Latin America & Caribbean,Upper middle income,high,24317.694164101413,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovak Republic,SVK,Europe & Central Asia,High income,low,16735.24008092245,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovak Republic,SVK,Europe & Central Asia,High income,medium,25636.963528221622,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovak Republic,SVK,Europe & Central Asia,High income,high,44260.0408081562,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovenia,SVN,Europe & Central Asia,High income,low,14193.205914438648,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovenia,SVN,Europe & Central Asia,High income,medium,21242.96660791395,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Slovenia,SVN,Europe & Central Asia,High income,high,40916.71738040316,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sweden,SWE,Europe & Central Asia,High income,low,20750.419111776388,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sweden,SWE,Europe & Central Asia,High income,medium,32700.479234598224,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sweden,SWE,Europe & Central Asia,High income,high,70910.58493022996,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,low,368.7779655140705,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,medium,1077.8711676602531,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,high,8505.405895900023,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,low,14286.475557579635,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,medium,29618.580193359212,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,high,123225.11375917138,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Seychelles,SYC,Sub-Saharan Africa,High income,low,9935.831637483738,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Seychelles,SYC,Sub-Saharan Africa,High income,medium,17781.503570740715,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Seychelles,SYC,Sub-Saharan Africa,High income,high,39480.79441317217,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,low,561.4238907806656,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,medium,928.6666866309232,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,high,2528.4607829306883,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,low,11027.862439980618,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,medium,22862.85562338066,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,high,95118.6034799283,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Chad,TCD,Sub-Saharan Africa,Low income,low,265.7828388750116,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Chad,TCD,Sub-Saharan Africa,Low income,medium,542.2808491682971,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Chad,TCD,Sub-Saharan Africa,Low income,high,2687.178640895823,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Togo,TGO,Sub-Saharan Africa,Low income,low,166.67375423881498,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Togo,TGO,Sub-Saharan Africa,Low income,medium,380.5225981269096,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Togo,TGO,Sub-Saharan Africa,Low income,high,2094.435230164339,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Thailand,THA,East Asia & Pacific,Upper middle income,low,1811.0407751671019,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Thailand,THA,East Asia & Pacific,Upper middle income,medium,3331.3948670221625,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Thailand,THA,East Asia & Pacific,Upper middle income,high,9147.21980436594,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tajikistan,TJK,Europe & Central Asia,Lower middle income,low,383.1392772442007,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tajikistan,TJK,Europe & Central Asia,Lower middle income,medium,695.036276041223,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tajikistan,TJK,Europe & Central Asia,Lower middle income,high,1810.317182684552,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,low,5262.022311084184,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,medium,10030.52161707302,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,high,31338.710823554607,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,low,258.8927972875,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,medium,402.44352508129543,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,high,1052.3710123153874,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tonga,TON,East Asia & Pacific,Upper middle income,low,1382.876473784181,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tonga,TON,East Asia & Pacific,Upper middle income,medium,2560.882358859594,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tonga,TON,East Asia & Pacific,Upper middle income,high,7547.168138884274,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,low,4619.087868999289,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,medium,9057.378106762495,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,high,26769.713786245877,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tunisia,TUN,Middle East & North Africa,Lower middle income,low,1118.8579915936918,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tunisia,TUN,Middle East & North Africa,Lower middle income,medium,2027.0132863199185,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tunisia,TUN,Middle East & North Africa,Lower middle income,high,6137.04943660807,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Türkiye,TUR,Europe & Central Asia,Upper middle income,low,2038.578901642043,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Türkiye,TUR,Europe & Central Asia,Upper middle income,medium,3867.506928419681,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Türkiye,TUR,Europe & Central Asia,Upper middle income,high,13955.575999197696,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tuvalu,TUV,East Asia & Pacific,Upper middle income,low,1797.6069646303172,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tuvalu,TUV,East Asia & Pacific,Upper middle income,medium,3401.5398661982967,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tuvalu,TUV,East Asia & Pacific,Upper middle income,high,10340.414056604117,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Taiwan, China",TWN,East Asia & Pacific,High income,low,334.71319869174994,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Taiwan, China",TWN,East Asia & Pacific,High income,medium,532.0345986824103,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Taiwan, China",TWN,East Asia & Pacific,High income,high,1278.6044190024847,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,low,376.9688759609547,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,medium,777.7389437188871,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,high,4206.510632589371,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uganda,UGA,Sub-Saharan Africa,Low income,low,204.77810667468145,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uganda,UGA,Sub-Saharan Africa,Low income,medium,446.2636685236764,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uganda,UGA,Sub-Saharan Africa,Low income,high,2510.130024616539,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ukraine,UKR,Europe & Central Asia,Lower middle income,low,1476.161428647935,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ukraine,UKR,Europe & Central Asia,Lower middle income,medium,2361.040845267071,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Ukraine,UKR,Europe & Central Asia,Lower middle income,high,5220.720438005434,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uruguay,URY,Latin America & Caribbean,High income,low,5907.21130533222,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uruguay,URY,Latin America & Caribbean,High income,medium,11178.031025172377,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uruguay,URY,Latin America & Caribbean,High income,high,35098.867679844676,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United States,USA,North America,High income,low,36747.76102776751,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United States,USA,North America,High income,medium,72967.4680107206,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
United States,USA,North America,High income,high,225671.09678841938,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,low,1403.0107513210803,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,medium,2481.1137497046475,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,high,6830.835724437481,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,low,3771.7507231581667,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,medium,8054.626544314403,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,high,31008.255945216206,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Venezuela, RB",VEN,Latin America & Caribbean,Lower middle income,low,1850.6773031506002,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Venezuela, RB",VEN,Latin America & Caribbean,Lower middle income,medium,3400.3794047507567,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Venezuela, RB",VEN,Latin America & Caribbean,Lower middle income,high,9389.99937319434,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
British Virgin Islands,VGB,Latin America & Caribbean,High income,low,4003673.4504063735,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
British Virgin Islands,VGB,Latin America & Caribbean,High income,medium,8300376.302115362,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
British Virgin Islands,VGB,Latin America & Caribbean,High income,high,34532877.9230755,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,low,273810.77112569916,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,medium,579256.0701336252,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,high,2344697.662870162,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vietnam,VNM,East Asia & Pacific,Lower middle income,low,1777.6364043862145,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vietnam,VNM,East Asia & Pacific,Lower middle income,medium,3178.347143789378,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vietnam,VNM,East Asia & Pacific,Lower middle income,high,8514.201088705702,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vanuatu,VUT,East Asia & Pacific,Lower middle income,low,2266.2122437266657,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vanuatu,VUT,East Asia & Pacific,Lower middle income,medium,3977.483625181537,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Vanuatu,VUT,East Asia & Pacific,Lower middle income,high,10521.874322545382,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Samoa,WSM,East Asia & Pacific,Lower middle income,low,1279.4491658602212,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Samoa,WSM,East Asia & Pacific,Lower middle income,medium,2198.2784846195,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Samoa,WSM,East Asia & Pacific,Lower middle income,high,7183.8478707900385,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kosovo,XKX,Europe & Central Asia,Upper middle income,low,1178.8264157349317,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kosovo,XKX,Europe & Central Asia,Upper middle income,medium,2620.724263229919,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Kosovo,XKX,Europe & Central Asia,Upper middle income,high,7762.272245983406,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,low,17352.119310059417,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,medium,31067.382352646342,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
"Yemen, Rep.",YEM,Middle East & North Africa,Low income,high,95400.69858686309,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,low,672.2075818144212,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,medium,1872.1295269224067,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,high,17864.387660256903,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,low,114.84515049606225,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,medium,392.4449054875421,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,high,3180.8209746174844,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,low,347.0052175911575,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,medium,792.6130106726985,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,high,4720.7879219395945,USD/year,Human Capital,Employment / training income valuation,Wages | VI — Valuing Impact (ILO + World Bank)
